ticker,name,market,security_type,ohlcv_rows,trade_dates,min_date,max_date,has_krx
000020,동화약품,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000030,우리은행,KOSPI,,668,668,2016-05-20,2019-02-12,t
000040,KR모터스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000050,경방,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000060,메리츠화재,KOSPI,,1663,1663,2016-05-20,2023-02-20,t
000070,삼양홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000075,삼양홀딩스우,KOSPI,,2271,2271,2016-05-20,2025-08-19,t
000080,하이트진로,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000087,하이트진로2우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000100,유한양행,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000105,유한양행우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000120,CJ대한통운,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000140,하이트진로홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000145,하이트진로홀딩스우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000150,두산,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000155,두산우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000157,두산2우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000180,성창기업지주,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0001A0,덕양에너젠,KOSDAQ,,73,73,2026-01-30,2026-05-20,t
000210,DL,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000215,DL우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000220,유유제약,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000225,유유제약1우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000227,유유제약2우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000230,일동홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000240,한국앤컴퍼니,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000250,삼천당제약,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
000270,기아,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000300,DH오토넥스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000320,노루홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000325,노루홀딩스우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000327,노루홀딩스2우B,KOSPI,,338,338,2016-05-20,2017-09-27,t
000370,한화손해보험,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000390,SP삼화,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000400,롯데손해보험,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000430,대원강업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000440,중앙에너비스,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
000480,CR홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000490,대동,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0004V0,엔비알모션,KOSDAQ,,85,85,2026-01-14,2026-05-20,t
0004Y0,디비금융제14호스팩,KOSDAQ,,202,202,2025-07-22,2026-05-20,t
000500,가온전선,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000520,삼일제약,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000540,흥국화재,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000545,흥국화재우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000547,흥국화재2우B,KOSPI,,1762,1762,2016-05-20,2023-07-14,t
000590,CS홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000640,동아쏘시오홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000650,천일고속,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000660,SK하이닉스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000670,영풍,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000680,LS네트웍스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000700,유수홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000720,현대건설,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000725,현대건설우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000760,이화산업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0007C0,아크릴,KOSDAQ,,103,103,2025-12-16,2026-05-20,t
0007J0,인벤테라,KOSDAQ,,33,33,2026-04-02,2026-05-20,t
000810,삼성화재,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000815,삼성화재우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000850,화천기공,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000860,강남제비스코,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000880,한화,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000885,한화우,KOSPI,,2246,2246,2016-05-20,2025-07-14,t
00088K,한화3우B,KOSPI,,2351,2351,2016-10-19,2026-05-20,t
000890,보해양조,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0008Z0,에스엔시스,KOSDAQ,,183,183,2025-08-19,2026-05-20,t
000910,유니온,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000950,전방,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000970,한국주철관,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000990,DB하이텍,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
000995,DB하이텍1우,KOSPI,,1762,1762,2016-05-20,2023-07-14,t
0009K0,에임드바이오,KOSDAQ,,111,111,2025-12-04,2026-05-20,t
001000,신라섬유,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
001020,페이퍼코리아,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001040,CJ,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001045,CJ우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
00104K,CJ4우(전환),KOSPI,,1662,1662,2019-08-09,2026-05-20,t
001060,JW중외제약,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001065,JW중외제약우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001067,JW중외제약2우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001070,대한방직,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001080,만호제강,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0010F0,보원케미칼,KOSDAQ,,32,32,2026-04-03,2026-05-20,t
0010V0,제이피아이헬스케어,KOSDAQ,,181,181,2025-08-21,2026-05-20,t
001120,LX인터내셔널,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001130,대한제분,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001140,국보,KOSPI,,2377,2377,2016-05-20,2026-01-26,t
0011A0,액스비스,KOSDAQ,,51,51,2026-03-09,2026-05-20,t
0011T0,채비,KOSDAQ,,14,14,2026-04-29,2026-05-20,t
001200,유진투자증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001210,금호전기,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001230,동국홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001250,GS글로벌,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001260,남광토건,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001270,부국증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001275,부국증권우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001290,상상인증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001340,PKC,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001360,삼성제약,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001380,SG글로벌,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001390,KG케미칼,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0013V0,삼진식품,KOSDAQ,,99,99,2025-12-22,2026-05-20,t
001420,태원물산,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001430,세아베스틸지주,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001440,대한전선,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001450,현대해상,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001460,BYC,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001465,BYC우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001470,삼부토건,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001500,현대차증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001510,SK증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001515,SK증권우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001520,동양,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001525,동양우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001527,동양2우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001529,동양3우B,KOSPI,,1514,1514,2016-05-20,2022-07-14,t
001530,DI동일,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001540,안국약품,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
001550,조비,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001560,제일연마,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001570,금양,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0015G0,그린광학,KOSDAQ,,124,124,2025-11-17,2026-05-20,t
0015N0,아로마티카,KOSDAQ,,116,116,2025-11-27,2026-05-20,t
0015S0,페스카로,KOSDAQ,,107,107,2025-12-10,2026-05-20,t
001620,케이비아이동국실업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001630,종근당홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001680,대상,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001685,대상우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001689,대상3우B,KOSPI,,235,235,2016-05-20,2017-04-27,t
001720,신영증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001725,신영증권우,KOSPI,,1953,1953,2016-05-20,2024-04-25,t
001740,SK네트웍스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001745,SK네트웍스우,KOSPI,,1762,1762,2016-05-20,2023-07-14,t
001750,한양증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001755,한양증권우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001770,SHD,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001780,알루코,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001790,대한제당,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001795,대한제당우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001799,대한제당3우B,KOSPI,,954,954,2016-05-20,2020-04-07,t
001800,오리온홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001810,무림SP,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
001820,삼화콘덴서,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
001840,이화공영,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
001880,DL건설,KOSPI,,1915,1915,2016-05-20,2024-02-29,t
001940,KISCO홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002000,한국유리,KOSPI,,630,630,2016-05-20,2018-12-12,t
002005,한국유리우,KOSPI,,630,630,2016-05-20,2018-12-12,t
002020,코오롱,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002025,코오롱우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002030,아세아,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002070,비비안,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002100,경농,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002140,고려산업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002150,도화엔지니어링,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002170,SYTS,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002200,한국수출포장,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002210,동성제약,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002220,한일철강,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002230,피에스텍,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
002240,고려제강,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002250,알보젠코리아,KOSPI,,733,733,2016-05-20,2019-05-17,t
002270,롯데푸드,KOSPI,,1517,1517,2016-05-20,2022-07-19,t
002290,삼일기업공사,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
002300,한국제지,KOSPI,,1018,1018,2016-05-20,2020-07-10,t
002310,아세아제지,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002320,한진,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002350,넥센타이어,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002355,넥센타이어1우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002360,SH에너지화학,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002380,KCC,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002390,한독,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002410,범양건영,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002420,세기상사,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002450,삼익악기,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002460,HS화성,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002550,KB손해보험,KOSPI,,290,290,2016-05-20,2017-07-20,t
002600,조흥,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002620,제일파마홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002630,오리엔트바이오,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002680,한탑,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
002690,동일제강,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002700,신일전자,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002710,TCC스틸,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002720,국제약품,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002760,보락,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002780,진흥기업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002785,진흥기업우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002787,진흥기업2우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002790,아모레퍼시픽홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002795,아모레퍼시픽홀딩스우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
00279K,아모레퍼시픽홀딩스3우C,KOSPI,,1569,1569,2019-12-26,2026-05-20,t
002800,신신제약,KOSDAQ,,2260,2260,2017-02-28,2026-05-20,t
002810,삼영무역,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002820,SUN&L,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002840,미원상사,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002870,신풍,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002880,디와이에이,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002900,TYM,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002920,유성기업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002960,한국쉘석유,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002990,금호건설,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
002995,금호건설우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003000,부광약품,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003010,혜인,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003030,세아제강지주,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003060,에이프로젠바이오로직스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003070,코오롱글로벌,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003075,코오롱글로벌우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003080,SB성보,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003090,대웅,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0030R0,대신밸류리츠,KOSPI,,210,210,2025-07-10,2026-05-20,t
003100,선광,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
003120,일성아이에스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003160,디아이,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003200,일신방직,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003220,대원제약,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003230,삼양식품,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003240,태광산업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003280,흥아해운,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003300,한일홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003310,대주산업,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
003350,한국화장품제조,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003380,하림지주,KOSDAQ,,2178,2178,2017-06-30,2026-05-20,t
003410,쌍용C&E,KOSPI,,2001,2001,2016-05-20,2024-07-08,t
003415,쌍용양회우,KOSPI,,1116,1116,2016-05-20,2020-12-02,t
003419,쌍용양회3우B,KOSPI,,243,243,2016-05-20,2017-05-15,t
003450,현대증권,KOSPI,,111,111,2016-05-20,2016-10-31,t
003460,유화증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003465,유화증권우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003470,유안타증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003475,유안타증권우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003480,한진중공업홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003490,대한항공,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003495,대한항공우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003520,영진약품,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003530,한화투자증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003535,한화투자증권우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003540,대신증권,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003545,대신증권우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003547,대신증권2우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003550,LG,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003555,LG우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003560,IHQ,KOSPI,,2369,2369,2016-05-20,2026-01-14,t
003570,SNT다이내믹스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003580,HLB글로벌,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003610,방림,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003620,KG모빌리티,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003650,미창석유,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003670,포스코퓨처엠,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003680,한성기업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003690,코리안리,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003720,삼영,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003780,진양산업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0037T0,KB제32호스팩,KOSDAQ,,214,214,2025-07-04,2026-05-20,t
003800,에이스침대,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
003830,대한화섬,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003850,보령,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003920,남양유업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003925,남양유업우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
003960,사조대림,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004000,롯데정밀화학,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004020,현대제철,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004060,SG세계물산,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004080,신흥,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004090,한국석유,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004100,태양금속,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004105,태양금속우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004130,대덕GDS,KOSPI,,634,634,2016-05-20,2018-12-18,t
004135,대덕GDS우,KOSPI,,634,634,2016-05-20,2018-12-18,t
004140,동방,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004150,한솔홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004170,신세계,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0041B0,교보18호스팩,KOSDAQ,,185,185,2025-08-14,2026-05-20,t
0041J0,엘에스스팩1호,KOSDAQ,,202,202,2025-07-22,2026-05-20,t
0041L0,하나35호스팩,KOSDAQ,,191,191,2025-08-06,2026-05-20,t
004200,고려개발,KOSPI,,1024,1024,2016-05-20,2020-07-20,t
004250,NPC,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004255,NPC우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004270,남성,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004310,현대약품,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004360,세방,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004365,세방우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004370,농심,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004380,삼익THK,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004410,서울식품,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004415,서울식품우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004430,송원산업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004440,삼일씨엔에스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004450,삼화왕관,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004490,세방전지,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0044K0,삼성스팩10호,KOSDAQ,,181,181,2025-08-21,2026-05-20,t
004540,깨끗한나라,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004545,깨끗한나라우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004560,현대비앤지스틸,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004565,현대비앤지스틸우,KOSPI,,1762,1762,2016-05-20,2023-07-14,t
004590,한국가구,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
004650,창해에탄올,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
004690,삼천리,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004700,조광피혁,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004710,한솔테크닉스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004720,팜젠사이언스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004740,보루네오,KOSPI,,278,278,2016-05-20,2017-07-04,t
004770,써니전자,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004780,대륙제관,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
004800,효성,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004830,덕성,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004835,덕성우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004840,DRB동일,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004870,티웨이홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004890,동일산업,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004910,조광페인트,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004920,씨아이테크,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004960,한신공영,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004970,신라교역,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004980,성신양회,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004985,성신양회우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
004987,성신양회2우B,KOSPI,,727,727,2016-05-20,2019-05-09,t
004989,성신양회3우B,KOSPI,,727,727,2016-05-20,2019-05-09,t
004990,롯데지주,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
00499K,롯데지주우,KOSPI,,2099,2099,2017-10-30,2026-05-20,t
005010,휴스틸,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005030,부산주공,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005070,코스모신소재,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005090,SGC에너지,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005110,한창,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005160,동국산업,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
005180,빙그레,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005190,동성화학,KOSPI,,1206,1206,2016-05-20,2021-04-15,t
005250,녹십자홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005255,녹십자홀딩스1우,KOSPI,,301,301,2016-05-20,2017-08-04,t
005257,녹십자홀딩스2우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005290,동진쎄미켐,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
005300,롯데칠성,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005305,롯데칠성우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005320,온타이드,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005360,모나미,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005380,현대차,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005385,현대차우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005387,현대차2우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005389,현대차3우B,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005390,신성통상,KOSPI,,2300,2300,2016-05-20,2025-09-29,t
005420,코스모화학,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005430,한국공항,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005440,현대지에프홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005450,신한,KOSPI,,1009,1009,2016-05-20,2020-06-29,t
005490,POSCO홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
0054V0,엔에이치스팩32호,KOSDAQ,,110,110,2025-12-05,2026-05-20,t
005500,삼진제약,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005610,삼립,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005620,대성합동지주,KOSPI,,314,314,2016-05-20,2017-08-24,t
005670,푸드웰,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
005680,삼영전자,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005690,파미셀,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005710,대원산업,KOSDAQ,,2453,2453,2016-05-20,2026-05-20,t
005720,넥센,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005725,넥센우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005740,크라운해태홀딩스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005745,크라운해태홀딩스우,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005750,대림바스,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
005800,신영와코루,KOSPI,,2453,2453,2016-05-20,2026-05-20,t
